Time,Status,Pressure,Temperature,BMP Altitude,Max Altitude,Accel_X,Accel_Y,Accel_Z,Rotation_X,Rotation_Y,Rotation_Z,Latitude,Longitude,GPS Altitude,Voltage
2830,0,86136.4921875,22.8799991607666,1349.0181884765625,1349.0181884765625,0.6088754534721375,10.552855491638184,0.21009069681167603,337.51446533203125,3.1515586376190186,89.61109161376953,0.0,0.0,0.0,3.9779999256134033
2850,0,86136.4921875,22.8799991607666,1349.0181884765625,1349.0181884765625,0.5805124640464783,10.690539360046387,0.2243887484073639,337.47528076171875,3.0313541889190674,89.6109390258789,0.0,0.0,0.0,3.9739999771118164
2870,0,86136.4921875,22.8799991607666,1349.0181884765625,1349.0181884765625,0.4528786838054657,10.647809982299805,0.1862606406211853,337.4254455566406,3.0317938327789307,89.58966827392578,0.0,0.0,0.0,3.9739999771118164
2890,0,86136.4921875,22.8799991607666,1349.0181884765625,1349.0181884765625,0.36306232213974,10.652557373046875,0.13964056968688965,337.3658752441406,3.1014938354492188,89.6235122680664,0.0,0.0,0.0,3.9739999771118164
2905,0,86136.4921875,22.8799991607666,1349.0181884765625,1349.0181884765625,0.3299720585346222,10.719025611877441,0.10602813214063644,337.3122253417969,3.1468114852905273,89.68258666992188,0.0,0.0,0.0,3.9739999771118164
2936,0,86136.4921875,22.8799991607666,1349.0181884765625,1349.0181884765625,0.4292428195476532,10.704781532287598,-0.028421595692634583,337.2455139160156,3.183056354522705,89.8216552734375,0.0,0.0,0.0,3.9779999256134033
2965,0,86136.4921875,22.8799991607666,1349.0181884765625,1349.0181884765625,0.509604811668396,10.757007598876953,-0.11005178838968277,337.2143859863281,3.106300115585327,90.00762939453125,0.0,0.0,0.0,3.9739999771118164
2996,0,86136.4921875,22.8799991607666,1349.0181884765625,1349.0181884765625,0.48124176263809204,10.685791015625,-0.028421595692634583,337.21807861328125,3.0248000621795654,90.13370513916016,0.0,0.0,0.0,3.9739999771118164
3026,0,86136.4921875,22.8799991607666,1349.0181884765625,1349.0181884765625,0.03281740844249725,10.571845054626465,0.09642458707094193,337.21063232421875,3.37294340133667,90.08499908447266,0.0,0.0,0.0,3.9739999771118164
3055,0,86136.4921875,22.8799991607666,1349.0181884765625,1349.0181884765625,0.2827003300189972,10.61932373046875,0.3101769685745239,337.1858825683594,3.3186445236206055,89.91659545898438,0.0,0.0,0.0,3.9739999771118164
